960.94,38.09,475.10,1.47,2.46,3.39
925.78,35.16,470.21,-10.20,4.11,13.32
921.39,438.48,394.04,-9.44,-7.46,-11.60
917.97,307.13,309.08,-26.63,-12.53,-40.39
1119.63,405.76,-28.32,-64.03,-30.50,-34.93
1134.28,-420.90,691.89,-37.83,-36.53,-18.39
1153.81,-937.50,567.87,-19.99,-22.05,-18.35
1190.92,-657.23,1039.55,22.66,-3.96,-3.18
335.94,-821.78,-525.88,49.36,-0.90,28.28
514.65,99.12,-945.31,73.52,-12.77,26.91
652.83,219.24,200.68,41.25,23.97,-4.68
823.24,214.84,342.77,-2.90,6.86,-3.97
920.90,431.15,411.13,-51.58,-15.79,16.44
1116.70,305.18,209.96,-56.76,-21.69,-34.08
1705.57,-537.60,661.13,-87.63,-47.49,-26.32
1341.31,-424.80,-145.02,-47.28,-45.26,-5.46
1200.68,-470.21,268.55,-11.69,-42.43,12.42
639.65,-847.17,-711.43,53.85,-7.17,40.64
-201.66,-769.04,-922.36,61.17,17.21,9.36
993.65,333.01,586.43,25.06,10.61,6.22
979.98,601.07,188.96,-6.29,-5.95,-3.92
960.94,62.99,232.42,-39.03,-28.40,29.14
988.28,-56.15,216.80,-27.40,-10.17,22.13
