955.57,-112.79,730.47,18.98,-24.85,39.45
1175.78,-227.05,464.36,28.80,-25.04,24.92
914.55,-18.07,69.34,32.17,-32.36,18.95
767.58,79.10,87.89,5.84,-17.00,33.71
615.72,28.81,519.53,13.66,-14.99,20.98
1389.65,628.42,1547.85,34.42,-2.02,10.50
1054.69,-48.34,596.68,-4.69,-30.79,12.61
478.03,806.15,-592.29,4.96,-29.09,-33.89
1030.27,478.03,392.09,-33.88,-34.53,-34.10
171.88,400.39,818.36,-29.54,-16.97,-33.11
507.81,0.49,1166.99,-49.79,5.50,-35.80
1239.75,-275.88,200.68,-47.41,22.73,-18.83
555.66,-297.36,269.04,-36.26,24.68,-33.98
1379.88,-320.31,-77.64,-17.57,38.73,-9.55
1957.52,337.89,12.70,0.29,23.00,14.45
570.80,-927.25,318.85,40.56,19.21,12.11
1271.00,320.31,312.99,47.55,7.95,40.29
1671.88,1015.14,-1471.68,69.38,-3.06,-2.87
840.82,438.96,465.33,29.98,-8.38,-40.91
989.26,55.18,308.59,-8.96,-12.44,3.66
982.42,34.18,213.87,-14.58,-0.11,28.11
