906.25,173.34,357.91,2.82,-2.75,-3.87
902.83,75.68,354.00,3.69,-5.33,-1.76
1140.62,-37.11,432.62,-7.18,-3.47,9.93
948.24,-284.18,513.18,-2.27,-7.57,10.10
972.66,48.83,405.27,18.36,2.21,19.70
891.11,-150.39,-53.71,14.06,-8.05,15.31
1176.27,-102.05,-36.13,37.27,-9.29,-0.98
862.30,-159.67,4.39,31.90,0.21,8.43
1215.82,-24.41,-169.43,25.97,-32.35,23.51
601.56,20.02,-667.97,14.81,-21.48,10.18
1179.69,471.68,200.68,25.95,-33.10,11.28
1270.02,-26.86,865.23,23.27,-41.63,9.34
1371.09,1434.57,1026.37,6.94,-30.73,-4.28
1668.95,983.40,1999.94,-0.50,-30.02,5.96
-19.04,736.82,-1111.33,-13.21,-34.80,-14.23
435.06,727.54,-1224.61,-1.15,-24.57,-0.50
1263.18,90.82,1019.04,-39.82,-8.83,-18.76
1669.92,39.06,151.37,-25.76,-0.48,-34.43
991.70,-41.99,1137.70,-40.79,15.45,-32.62
413.57,687.99,738.28,-36.65,35.92,-29.52
565.43,367.68,554.69,-36.73,48.26,-21.69
1999.94,190.43,-666.99,16.33,49.56,-6.21
426.76,-75.20,350.10,11.50,35.46,0.85
938.48,217.77,146.48,54.54,23.55,7.48
1627.93,1500.49,-1042.48,70.71,23.45,1.56
821.78,-288.57,3.42,24.76,22.08,5.12
1132.81,-509.28,643.07,6.09,-4.69,-1.45
946.29,305.66,-92.29,8.26,-22.81,-3.07
966.80,233.40,118.65,3.16,15.31,4.92
949.22,115.72,229.49,2.03,37.00,7.22
941.89,147.95,545.90,6.82,26.73,-2.51
916.99,169.92,336.43,5.40,10.22,-4.99
917.48,128.42,353.03,-4.27,-1.34,-0.91
