1093.26,-77.64,1072.75,0.95,-25.94,5.30
973.63,-44.92,39.06,11.51,-19.97,4.43
774.41,302.73,-170.90,0.32,-24.64,13.92
721.19,220.70,463.87,14.21,-12.61,9.41
969.73,-298.34,703.12,-29.47,-31.53,5.77
685.06,575.68,468.75,2.63,5.80,-13.34
1793.95,594.73,1849.12,-11.87,-15.77,5.89
1043.46,292.48,1593.75,-1.52,-4.15,-17.26
1073.24,-540.04,-79.10,1.99,-4.30,3.27
789.06,59.57,676.27,-6.43,0.38,1.47
985.35,85.45,873.05,2.12,-5.17,-6.11
795.41,210.94,275.88,-8.79,-16.83,2.24
903.32,0.49,447.27,3.12,-8.77,-0.27
917.48,58.59,422.36,-5.66,-31.39,6.66
1250.00,229.00,750.49,22.71,18.06,-18.37
975.59,153.32,566.89,-46.04,99.78,-6.83
