1103.52,256.84,423.83,-17.82,-12.27,-10.40
699.71,895.51,21.48,-12.97,-20.43,-30.34
908.69,-119.63,776.86,-42.08,-4.32,-23.14
172.36,252.93,20.02,-26.62,-7.83,-11.95
908.20,522.95,136.72,9.96,-1.50,-13.42
903.32,108.89,298.83,18.18,-18.37,-12.08
1031.25,294.92,-257.81,29.56,-15.35,-4.23
931.64,191.89,381.35,-7.15,-39.27,25.81
843.75,-770.51,99.12,3.47,-57.17,33.95
280.76,-504.39,-969.73,23.31,-29.83,25.82
221.68,-1115.23,-1035.64,42.73,-26.52,4.22
1656.25,733.40,1999.94,24.85,-7.53,1.96
623.54,3.42,-459.96,9.33,-10.97,-1.34
689.94,295.41,943.36,14.49,8.89,-6.43
823.24,138.67,587.89,-15.56,15.79,-0.98
939.45,-29.79,357.42,-10.85,4.08,0.47
946.78,-11.23,331.05,-1.82,-15.72,-3.08
950.20,4.39,290.53,-5.76,-19.30,4.45
