1035.16,72.75,482.42,-0.60,-0.27,0.59
971.19,111.33,402.83,-2.60,5.21,-1.79
928.71,77.15,247.07,-0.38,5.27,3.47
989.26,63.48,321.29,14.87,8.56,12.10
1031.25,375.00,111.82,28.03,0.94,20.53
973.14,-89.36,171.88,31.05,-4.13,23.21
1314.45,190.92,497.56,26.19,-14.97,21.60
895.02,38.09,-51.76,20.53,-17.73,16.25
1145.02,283.20,148.44,11.60,-31.91,18.46
1191.89,690.92,550.29,18.49,-53.05,15.81
199.71,-985.35,-1666.99,35.98,-20.13,-7.82
834.96,7.32,-871.58,-34.36,-28.38,9.69
209.96,164.55,-1415.53,1.53,-28.27,-15.30
507.32,715.33,-503.42,-17.36,-27.99,-15.24
437.99,523.44,-825.68,-28.29,-30.95,-9.69
601.56,1575.20,277.34,-33.82,-2.79,-28.82
1166.99,-358.40,191.89,-46.66,16.61,-32.41
675.78,321.78,1079.59,-32.41,6.44,-15.45
569.34,9.77,1718.26,-37.98,45.79,-21.40
684.08,-37.11,143.07,-20.16,53.50,-10.48
1171.39,111.82,-1091.80,9.91,55.30,18.79
-669.43,-1310.06,17.58,44.05,25.91,20.60
298.83,-242.68,-622.07,56.47,14.98,20.56
880.37,-286.13,-484.38,71.54,8.31,1.30
1199.22,-148.44,184.08,19.47,-15.18,-18.57
951.66,320.31,76.17,2.63,-12.21,-14.37
974.12,154.79,166.99,-40.51,6.08,30.63
