939.45,72.27,410.64,-5.35,1.63,3.93
905.27,71.78,470.21,1.36,0.62,-0.18
924.80,48.34,366.21,0.82,3.15,-8.53
832.03,-1.46,38.57,-10.13,0.66,-18.89
960.94,210.45,-147.95,-30.59,-14.34,-51.54
991.21,-282.71,-254.39,-51.34,-25.53,-20.44
1714.36,-817.87,1999.94,-60.90,-29.92,-28.15
1130.86,-254.39,298.34,23.23,-24.09,-16.72
786.62,-855.47,872.56,-4.21,-23.00,44.23
1233.40,-132.81,1124.51,50.82,-16.65,32.69
346.68,-648.93,-596.68,32.76,18.56,5.66
1154.30,803.71,815.43,22.74,24.28,1.65
919.43,426.27,341.80,-12.49,7.18,-9.89
950.68,620.61,109.38,-53.68,-4.04,16.71
779.79,981.93,-515.14,-50.27,-12.85,-26.93
630.37,41.02,-820.80,-69.11,-30.44,-38.34
1034.18,-399.90,891.11,-63.34,-34.80,-34.24
400.88,-552.73,-1104.00,-34.73,-53.09,-4.31
1534.18,303.71,1187.50,0.92,-21.63,6.00
1055.66,997.07,584.47,9.87,-11.40,33.86
62.01,-68.85,-875.98,29.66,-2.80,52.47
1083.50,1311.52,688.48,48.37,32.45,34.50
979.00,734.38,523.44,24.71,-0.05,5.44
789.55,243.16,401.37,-10.40,-21.90,41.60
