836.43,24.90,307.13,7.73,-18.11,4.41
839.84,-22.95,303.71,11.76,-25.61,-6.78
826.17,59.57,393.55,34.32,-31.86,-7.73
1097.66,109.38,426.76,-13.21,19.82,25.96
672.36,119.14,-82.52,13.31,-0.01,-23.56
1001.95,-0.98,395.02,-5.23,-12.05,-64.68
972.17,-45.41,343.75,-56.08,-26.37,-57.16
651.37,95.70,137.21,-78.59,-31.96,-25.19
1413.57,-700.20,789.55,-32.01,-31.73,-15.97
1214.84,-435.06,299.32,-35.22,-42.60,29.03
1050.78,-590.33,190.43,-9.21,-49.24,50.88
485.35,-946.29,-227.54,21.97,-33.58,54.05
48.83,-872.07,-1098.14,54.73,-28.72,52.48
1372.07,292.97,771.00,54.02,-12.53,27.56
1520.51,880.86,-64.45,41.56,-16.75,20.22
918.95,106.45,655.76,13.44,-1.82,-4.87
1112.79,-114.75,1196.29,-25.70,-6.81,-0.34
595.21,611.82,-371.58,-32.09,-16.73,-27.24
1262.21,369.63,-461.91,-71.05,-2.66,-137.34
1819.34,-1528.32,1296.39,-39.95,-12.32,-114.90
410.16,252.93,-1230.47,-43.82,-8.01,-4.32
1053.22,-1428.22,794.92,-79.31,-28.19,76.33
1012.70,-197.75,291.02,35.17,-20.92,-13.97
1583.98,-404.79,725.59,52.56,59.57,2.98
962.40,3.91,357.42,-21.85,95.73,97.19
724.12,146.97,290.04,18.40,95.51,35.44
