831.54,316.89,375.49,8.22,22.22,16.66
1021.00,185.55,177.73,5.12,32.47,1.40
1034.18,101.56,135.25,-4.55,27.13,-11.69
1019.53,209.47,-68.36,-18.65,34.08,-17.32
720.21,224.61,125.49,-12.82,29.15,-28.17
1087.40,496.58,320.31,-47.21,26.76,-24.40
343.75,-198.24,356.93,-45.73,33.33,-20.96
1638.67,-425.78,81.54,-14.04,11.95,-25.96
1070.31,-214.36,761.23,-3.89,1.33,-2.02
819.82,-366.21,807.13,1.57,-14.53,10.48
1099.12,54.20,-183.11,18.12,-3.55,-8.31
1023.44,71.29,-62.01,20.54,-5.53,-9.09
1021.48,34.18,250.49,6.63,-8.80,-2.78
