926.27,145.02,312.99,-4.27,-1.21,1.47
944.82,131.84,405.76,-1.10,3.77,0.57
951.66,142.09,340.33,-0.15,10.44,10.34
938.48,-342.29,429.20,13.24,16.31,11.28
891.60,22.95,-14.16,25.70,-6.38,28.43
1060.55,-39.06,-189.45,10.74,-5.08,15.82
528.32,-951.17,-1010.74,11.47,-14.47,15.99
1007.81,1142.58,-368.16,15.51,-19.94,16.97
1630.86,653.81,1504.88,11.70,-24.60,17.80
1007.81,-498.05,-314.94,1.63,-41.70,26.70
137.21,-511.72,-1962.40,13.25,-30.52,22.31
387.70,822.27,-161.62,8.40,-49.38,12.06
753.91,635.74,583.98,-21.15,-37.10,-6.02
823.24,138.18,-26.86,-31.27,-29.88,-16.56
608.40,-62.01,1083.98,-18.53,-20.18,-26.11
837.40,-159.67,508.30,-60.92,-5.63,-34.49
1845.21,-29.30,93.75,-57.26,10.57,-29.11
1845.21,218.75,115.23,-27.87,18.96,-21.02
-127.44,692.38,725.59,-29.74,23.83,-23.05
1374.51,551.27,312.99,-21.92,45.60,1.48
885.74,-468.75,783.69,-12.96,27.73,-5.31
-130.37,179.20,93.26,15.62,43.59,11.73
112.79,-655.27,-111.82,15.88,35.60,20.77
358.40,-521.00,381.84,16.84,23.81,6.35
722.66,58.11,-72.27,29.41,21.31,5.40
692.38,167.97,523.44,52.21,14.56,16.79
1016.11,114.26,255.86,10.83,-15.53,-10.34
940.92,287.60,159.67,-15.10,0.30,12.64
