942.38,52.25,367.68,7.90,2.79,0.20
1100.10,354.00,405.27,22.53,14.08,5.02
837.40,3.91,-461.43,33.23,-19.63,14.21
1475.10,535.64,869.14,36.41,0.14,12.93
876.46,121.58,-237.30,25.02,-4.59,8.19
478.03,-179.20,-730.47,32.32,-20.65,19.57
430.66,-225.59,-907.71,53.56,-30.02,15.91
866.70,127.93,-88.87,49.87,-8.78,3.95
1159.67,-326.66,801.76,42.69,-15.30,13.94
1499.51,946.29,1576.17,-4.25,-18.78,-12.18
1413.57,772.46,1991.21,-29.73,-30.50,15.30
513.18,-310.06,-323.24,-7.98,-8.78,-23.14
967.77,231.93,909.67,-53.21,-8.08,-24.10
239.26,527.34,329.59,-54.29,-20.80,-27.62
1999.94,-238.77,1036.62,-66.47,13.82,-16.21
1989.75,100.59,-396.00,-30.77,19.12,-27.88
1529.30,-181.64,-372.56,5.26,32.30,-38.40
-309.57,-118.16,444.34,-30.70,18.45,-18.24
206.05,-103.52,604.00,7.24,36.84,-12.91
1345.21,95.70,-247.56,42.22,30.95,-6.45
479.00,-306.64,51.27,5.06,34.63,7.27
181.64,-309.08,-317.38,29.97,27.53,12.62
683.59,-61.04,592.77,33.73,17.69,2.08
1064.45,918.46,-348.63,23.02,2.92,11.84
965.33,443.36,-83.01,16.36,-26.04,-27.52
958.98,302.25,179.69,-2.01,3.09,5.93
943.36,174.32,228.03,-12.59,23.27,15.84
943.36,138.67,267.58,5.26,24.00,-2.93
926.27,169.92,309.08,9.43,12.94,-9.12
926.27,204.10,302.73,-6.93,-0.76,-0.08
