865.72,24.41,504.39,0.06,6.70,-2.86
994.63,84.47,264.65,18.83,2.16,-5.63
1181.15,679.20,198.24,23.24,0.85,12.88
980.96,119.14,223.63,2.40,-3.78,10.37
856.93,-532.71,-271.00,20.49,-11.63,14.13
1197.75,-41.99,800.29,13.04,-17.41,27.30
955.08,356.45,-17.09,18.89,-30.77,21.77
985.35,6.84,183.59,53.42,-16.47,18.60
86.91,-339.36,-1310.06,42.91,-35.05,22.94
1447.75,-39.06,479.00,43.37,-46.92,32.78
444.82,-709.96,-1172.85,34.87,-32.63,23.46
1000.49,1223.14,840.33,-11.18,-43.72,-1.62
625.49,-100.10,226.56,-28.21,-29.09,1.53
1541.02,438.48,1999.94,-26.64,-45.05,-5.73
596.68,744.14,-165.53,-33.62,-38.11,-28.02
1382.81,-1081.54,1932.13,-44.11,-7.38,-26.21
1073.73,259.77,1187.50,-87.73,14.92,-19.92
669.43,652.34,1362.30,-71.86,5.82,-13.08
1909.67,71.78,462.89,-5.37,33.66,-31.94
996.58,18.55,251.95,-19.63,28.98,-19.27
875.00,1224.61,333.50,-2.95,35.15,-8.13
1615.23,-147.95,344.24,35.66,20.05,-13.74
1135.74,278.81,-404.30,26.34,19.46,10.21
734.86,-338.38,-575.20,43.87,24.20,25.53
135.25,-884.28,1999.94,32.57,31.67,17.22
1125.00,483.40,-383.30,26.63,2.93,5.58
955.57,408.69,-124.02,45.96,18.32,-11.33
957.03,365.23,177.25,-4.12,3.18,-8.62
952.64,193.36,288.57,-18.37,15.44,21.34
964.36,289.55,201.17,-4.79,12.40,12.37
