927.73,-220.21,458.01,-8.57,3.95,9.42
822.27,-248.54,419.43,14.20,-11.12,42.25
614.26,-1366.21,274.90,23.82,-7.47,54.11
1590.33,601.56,784.18,85.89,-17.59,64.27
-503.91,-1021.97,-801.27,88.55,-8.76,72.42
1161.13,491.70,493.65,91.60,0.32,36.42
1068.36,646.48,603.03,74.69,1.70,-29.69
866.21,421.39,374.51,3.20,-19.81,6.24
1272.95,502.44,-348.14,-15.56,-1.60,-32.34
846.19,-67.38,787.60,-4.84,12.47,-44.49
305.66,326.17,142.58,-1.11,24.63,-53.30
1999.94,-1200.20,1126.46,-13.27,24.28,-39.63
856.93,282.23,248.54,-13.46,8.89,-16.22
1605.96,-805.18,272.46,-26.34,-13.79,6.73
1204.10,-272.46,7.32,-2.57,-32.15,14.29
1091.80,-103.03,-338.38,15.48,-9.10,-13.82
1084.96,297.36,223.63,-58.62,-64.99,13.01
1645.51,80.57,1628.91,-61.51,-51.59,19.69
188.96,-632.32,-1339.36,17.20,-62.13,6.41
769.53,40.04,-454.59,-43.50,-56.61,30.84
735.84,554.20,-67.87,-42.69,-2.02,10.38
895.02,274.41,644.53,-6.00,28.44,-15.99
871.09,364.26,-157.71,-12.11,15.47,0.55
