915.53,76.17,382.81,-3.63,0.92,-5.28
908.69,-44.43,423.34,-5.50,1.48,-4.49
874.51,-54.20,620.12,-2.56,2.02,5.50
771.48,75.68,895.51,0.36,-2.68,26.31
1017.09,-263.67,261.23,35.69,10.08,28.57
114.75,-1215.82,-704.10,52.24,-1.65,76.07
1121.58,62.50,1046.88,54.63,6.57,55.51
189.94,604.98,-320.80,81.98,7.17,22.75
1292.48,543.95,821.78,13.98,-4.79,52.79
1076.66,199.71,213.38,17.92,-6.25,1.70
808.59,281.25,479.98,-19.14,-9.52,12.21
543.95,917.48,970.21,-33.68,9.57,-16.27
1490.23,-239.75,842.29,-12.73,11.42,-61.06
623.54,342.29,493.65,-33.27,11.15,-59.01
1413.09,-134.28,517.58,-53.30,22.92,-27.38
941.41,208.50,388.67,-16.03,19.78,-14.81
1526.86,-355.96,177.25,1.16,-24.71,13.19
1132.32,122.56,-361.33,36.90,-30.19,-9.26
1229.98,-699.22,-116.70,14.84,-51.82,-7.69
921.88,-209.47,-636.23,-28.84,-36.21,16.60
887.70,-330.57,-292.97,-16.39,-36.78,23.76
653.81,-98.63,-265.62,-1.37,-56.61,43.99
1259.28,599.61,1725.10,-25.35,-9.89,11.11
1082.03,516.60,1999.94,-14.73,1.25,-9.91
979.98,-691.89,-1774.41,-0.49,8.24,-6.56
830.57,112.30,712.89,-28.67,11.52,9.02
933.59,-12.21,387.70,-17.58,-17.07,2.06
950.68,-3.42,298.83,5.97,-24.84,-6.50
954.10,66.89,206.05,-0.38,-1.60,-1.02
