795.90,572.27,881.35,-23.63,-12.98,-33.58
1085.45,-297.36,651.86,-55.22,-19.14,-39.85
795.41,-185.55,1094.73,-55.96,-7.62,-27.78
1100.59,-159.18,629.39,-58.14,-8.62,-1.49
715.33,-534.18,572.75,-7.45,-7.69,11.13
994.63,-106.93,-195.80,30.45,-19.69,-14.26
673.34,-344.73,-632.32,-1.44,-40.79,15.65
999.02,-249.02,406.25,-11.38,-67.09,31.63
931.15,-543.95,552.25,-5.51,-52.62,44.07
639.16,-96.19,276.37,17.82,-37.06,31.21
1579.10,67.87,1741.70,-12.89,-45.02,41.85
652.83,413.57,-41.50,-4.72,-13.27,13.37
826.66,-196.78,1106.93,-5.15,19.67,-16.24
833.01,41.50,733.89,-30.99,10.03,11.66
909.18,-82.52,400.88,-48.38,-29.66,21.79
905.27,4.88,582.03,7.74,-19.51,-3.54
1342.29,-215.33,716.80,3.73,54.63,-12.05
