33.20,358.40,-914.06,-17.15,-56.64,10.28
887.21,-500.49,-18.55,-10.91,-20.18,1.63
474.12,454.10,-40.53,-4.85,-27.57,-16.40
760.74,187.99,589.84,-51.56,-36.59,-34.25
957.03,63.96,-54.69,-45.11,-10.61,-21.45
1592.29,563.96,-522.46,-33.98,13.23,-18.31
1672.36,-541.99,396.00,-34.69,29.98,-11.75
60.06,-563.48,603.52,-18.73,23.53,-10.03
448.73,-113.28,1399.90,10.94,33.21,1.90
1365.23,-388.67,-284.18,59.53,27.79,15.74
614.26,-729.49,-51.76,34.40,7.95,25.77
44.43,-1145.51,395.02,30.05,-9.69,23.98
734.38,-583.98,-64.45,50.27,10.88,-5.09
994.14,253.91,183.59,5.25,-0.14,-41.56
960.94,88.87,234.38,-7.40,1.06,3.80
962.40,22.46,231.45,-31.82,2.10,28.18
983.89,-19.04,252.44,1.00,4.47,13.01
960.94,181.64,371.09,-17.57,-30.93,4.79
