552.73,-671.88,-648.44,11.24,-22.33,29.21
984.86,-305.66,731.45,-5.81,-19.25,41.55
967.29,10.74,38.09,30.00,-22.40,31.30
1631.84,953.61,935.06,39.46,0.30,26.46
1257.32,249.02,866.70,-1.84,-10.39,45.21
1019.53,927.25,763.67,2.21,-14.44,24.86
760.25,-117.19,-131.84,3.18,11.24,10.04
536.62,-482.91,-119.63,-14.20,-1.45,16.56
974.61,168.46,319.34,-18.92,4.66,1.98
965.33,-62.50,240.23,-29.51,-12.05,16.94
974.61,-168.46,206.05,-11.31,-17.69,11.24
978.03,-104.00,207.03,19.62,-11.49,-11.21
1160.64,-21.48,358.40,7.68,16.21,0.57
