1254.39,471.19,1233.40,32.26,-31.57,7.89
1019.04,-56.15,325.20,8.32,-39.92,26.83
647.95,102.54,261.23,11.61,-56.99,12.87
791.02,316.41,-311.04,19.43,-19.77,3.60
555.66,449.71,189.45,14.60,-38.56,-17.23
683.59,894.04,168.46,-40.23,-59.21,-22.46
716.31,584.47,447.27,-24.59,-23.98,-56.05
1818.36,-817.87,1495.61,-53.79,8.40,-23.33
1212.40,-358.89,808.59,-44.99,42.34,-32.67
1143.55,-324.22,492.19,-55.54,31.15,-1.95
743.16,-256.35,534.67,-6.27,31.50,-23.15
1833.98,-498.54,28.32,-0.34,25.31,23.83
1198.73,-174.32,435.06,40.73,15.89,26.40
34.67,-463.87,-462.89,45.79,-8.89,33.13
666.02,420.41,746.58,19.27,-0.59,37.67
182.13,-950.20,68.85,20.56,22.98,-32.50
957.03,201.66,260.25,6.29,11.11,-29.79
958.98,13.67,258.30,-41.38,-0.39,36.76
972.17,-89.36,241.21,-39.47,0.16,41.98
