958.98,-137.70,-7.32,-35.43,-25.85,-15.58
1026.86,-129.88,200.20,-29.40,-30.34,-8.09
969.73,-249.51,-111.82,-28.75,-34.49,19.58
954.59,-94.73,473.63,-13.34,-33.06,14.87
846.68,-318.36,343.75,-20.64,-31.62,26.50
1199.22,83.98,536.62,-0.56,-21.69,35.44
759.77,-524.90,57.62,6.74,-7.66,18.69
1477.05,422.36,1215.33,26.75,-16.11,33.57
-62.01,-437.99,-620.61,5.34,-17.91,39.43
934.08,20.51,243.16,20.09,-2.55,29.12
829.59,334.96,530.27,9.14,6.48,27.13
708.50,619.14,436.52,4.23,13.17,19.37
1412.60,471.68,375.00,10.73,-3.32,25.67
943.85,118.16,281.74,-16.68,-2.35,7.60
971.19,-91.31,260.25,-24.40,-11.96,24.76
994.63,-104.98,248.05,1.66,-8.72,5.89
1302.73,-163.09,415.53,9.99,38.45,-8.05
