1081.54,170.41,436.04,-25.68,-7.80,-46.95
1136.72,-546.39,750.00,-54.66,-15.60,-22.13
877.44,183.11,708.98,-43.74,-1.34,-8.48
867.19,-255.37,385.25,-7.96,-0.18,8.24
967.77,-327.64,228.52,2.40,-20.18,-0.58
838.87,-118.65,380.86,20.99,-19.67,-2.85
1009.28,-425.29,-96.68,-11.12,-43.81,26.13
242.68,-559.57,-1602.05,13.59,-50.44,20.88
1915.04,358.89,1999.94,22.59,-57.66,45.25
1547.36,23.93,1902.34,27.82,-67.49,28.89
1239.75,783.69,610.35,33.75,-42.34,6.05
1309.57,-20.02,715.33,3.18,-23.50,0.93
189.94,-1390.14,-1063.48,-18.14,-37.61,13.46
911.62,7.81,455.08,-8.56,7.82,5.42
955.08,-30.76,320.80,-18.40,-1.24,9.57
960.94,-71.29,286.62,-15.70,-29.69,5.85
