828.61,83.98,117.19,17.87,-8.52,-6.15
930.18,100.10,109.86,6.37,-19.99,-2.66
967.77,100.59,106.93,15.40,-13.44,-7.20
773.93,274.90,48.34,1.96,-20.98,-0.29
959.47,-300.78,1376.46,-12.22,-24.88,9.94
1045.41,-163.09,84.96,17.70,-23.91,-3.31
1067.87,227.05,896.97,15.02,-17.71,4.82
623.54,-9.28,-262.70,4.29,-31.00,0.73
916.50,438.96,758.30,18.54,-14.56,-0.14
1483.89,8.30,1999.94,-28.76,-26.26,19.66
601.56,-156.74,-273.93,5.31,-35.70,1.87
776.86,-451.17,435.55,20.46,-11.37,-14.47
1334.96,746.09,1822.27,-42.66,-40.41,-5.39
946.78,-397.46,-787.60,-14.37,-5.23,11.39
886.72,-475.10,-284.67,-5.08,-2.56,-1.19
903.81,-31.74,368.16,-16.70,4.44,2.08
913.57,3.91,378.91,-5.38,13.15,-4.63
945.80,-10.25,318.36,-8.53,-11.08,-8.26
973.14,26.86,299.32,-4.42,-18.71,1.52
