1071.29,-82.52,-74.71,23.64,25.66,9.71
939.94,586.91,191.89,-17.05,26.79,1.36
934.57,448.73,-396.00,-7.54,22.62,-13.27
958.01,49.80,191.41,-19.06,31.84,-17.98
836.91,633.79,285.16,-27.19,28.33,-12.81
594.24,817.38,-95.21,-25.22,20.90,-31.85
1090.82,-2.44,-156.74,-26.18,20.82,-5.31
1173.83,-121.09,-366.70,25.85,18.88,-32.58
1155.76,49.80,-162.11,-9.56,-9.79,3.38
930.18,239.26,617.19,5.63,8.88,-10.95
967.29,174.80,215.33,6.89,-0.75,-6.04
974.61,93.26,171.39,3.30,-1.26,-1.08
977.54,141.60,191.89,4.83,-4.40,-5.08
