1307.62,206.05,1164.55,-7.88,-58.31,21.56
916.50,319.82,664.06,-4.11,-19.22,14.72
924.80,-232.91,564.94,1.07,-14.33,13.53
765.14,60.55,-257.81,-43.55,-30.86,3.85
1027.83,141.11,110.84,-34.98,-25.89,-20.94
1005.86,324.22,-75.20,-67.24,-10.24,-27.67
1067.38,524.41,101.56,-27.97,34.97,-48.73
1198.24,-694.82,-18.07,-69.31,27.73,9.21
1121.09,-88.87,-77.15,-11.69,26.33,-7.21
459.47,-490.23,534.67,8.55,28.70,3.53
854.49,-376.95,24.41,42.57,24.06,7.31
123.54,-215.82,-223.63,39.16,12.89,11.36
787.60,52.73,-225.59,34.18,-10.77,38.76
432.62,-1106.93,302.73,35.53,18.92,2.63
1014.16,867.19,784.18,33.69,16.36,-24.39
952.15,46.88,236.33,4.21,7.44,-18.62
956.54,16.11,233.40,-19.25,5.12,12.96
971.68,9.28,256.35,-17.92,3.80,24.47
958.98,-54.20,269.53,-10.31,-7.85,17.35
