1061.04,-680.18,448.24,-15.85,-14.65,-25.26
526.37,44.92,151.86,-30.37,-11.59,-25.18
1383.79,-612.79,1500.49,-47.97,-15.63,-20.01
662.11,-233.40,403.81,-19.81,-4.92,4.56
898.44,621.09,85.45,-8.71,-18.35,1.86
1026.86,109.38,219.24,30.53,-9.98,-0.16
911.13,-358.40,235.35,7.76,-28.55,4.48
1389.16,479.00,853.03,6.71,-38.93,27.44
1760.74,-130.37,1100.10,-10.90,-57.77,40.33
896.48,-447.27,25.88,53.50,-45.84,28.02
1692.87,826.17,1725.59,10.37,-12.35,5.09
1232.91,420.90,368.65,0.30,-14.64,-4.44
640.14,-274.41,381.84,10.06,25.40,-17.52
820.31,148.93,507.32,-5.66,23.79,-0.30
935.06,30.76,385.74,-22.21,0.69,8.84
