770.02,-685.06,-826.66,-47.58,-38.74,6.23
1195.31,-80.08,108.89,-34.53,-38.69,21.13
544.43,-363.77,-600.59,-8.80,-19.34,17.38
947.75,-127.93,4.88,10.22,-19.57,16.52
778.81,-538.09,-372.07,-4.69,-16.11,27.43
1098.14,-396.97,-347.66,17.92,-3.20,28.15
1030.76,-242.19,327.15,10.18,-22.71,28.27
1152.83,0.00,-436.52,8.83,-12.79,26.07
1311.52,166.02,875.00,14.55,-6.77,22.96
286.13,347.66,-225.59,-12.82,-16.99,33.60
657.71,-171.39,268.07,16.97,-0.60,19.84
1601.56,361.33,847.66,17.65,0.47,20.02
1040.04,341.31,543.46,19.40,-11.84,-16.42
1021.00,91.31,118.16,5.63,-15.31,-5.13
1127.44,301.27,240.72,-13.26,17.57,19.11
