863.28,153.32,565.43,-4.22,-11.48,-8.56
899.90,-145.51,1146.48,-5.76,-16.66,-40.18
869.63,814.94,688.48,-42.01,-32.40,-43.54
631.35,468.26,153.81,-15.31,-5.93,-40.04
744.63,-1040.04,514.16,-49.03,-3.88,-6.49
931.15,559.57,-6.35,-11.89,-13.56,28.31
1021.97,-45.41,344.73,11.97,-24.49,-4.98
825.68,-599.61,-430.18,4.72,-43.66,18.85
756.35,-312.99,-310.06,-1.82,-60.75,47.28
1727.05,-118.65,350.10,-15.80,-89.00,80.63
274.90,-236.82,-754.88,33.40,-53.29,35.40
-194.34,-681.15,-869.14,6.71,-20.34,19.99
830.08,309.57,86.43,-2.95,-1.39,-2.85
958.98,6.35,1100.10,-19.97,-2.95,3.36
801.76,155.27,824.71,-29.73,0.35,8.42
833.98,-118.16,350.59,-25.19,-4.08,6.89
946.78,-138.67,313.48,-8.59,-28.06,2.89
946.29,-118.16,274.90,9.73,-32.39,-7.55
