950.68,105.96,520.02,-1.90,-4.52,-4.96
1109.86,-223.14,851.07,-2.93,-7.05,-7.70
1082.03,182.13,948.24,-50.79,-19.12,-33.02
870.61,136.72,364.26,-32.17,-17.49,-40.56
649.90,-314.94,210.45,-4.82,-15.69,-20.11
1021.00,-505.37,394.53,-15.46,-22.18,-15.43
851.07,396.00,86.91,-5.57,-17.44,1.74
1023.44,277.83,165.04,-0.28,-26.33,-3.96
1409.18,478.52,349.12,-22.47,-51.25,22.61
1079.10,177.25,509.77,-8.56,-64.08,35.76
935.55,-70.80,1128.91,-8.61,-49.91,42.18
947.75,-324.71,592.77,-16.82,-31.18,22.29
989.26,109.38,113.77,-23.64,-43.98,20.56
1815.92,972.66,1999.94,0.23,21.76,3.18
417.48,-31.25,29.79,4.33,16.57,5.46
907.71,72.75,858.40,-7.42,18.56,-10.38
922.36,-4.39,384.28,-12.99,0.99,-7.25
985.35,-58.59,398.93,-7.68,-18.73,-1.01
1062.50,-51.76,648.44,3.34,-18.70,-0.97
